"N200_latencies","N200_amplitudes","RT","accuracy","condition","EEG_session","experiment","session","subject","spf"
0.181,1.2818,0.566,1,1,13,1,1,4,"low"
0.173,2.6997,0.845,0,1,13,1,1,4,"high"
0.196,0.243,0.795,1,0,13,1,1,4,"low"
0.224,-0.208,0.925,0,0,13,1,1,4,"high"
0.173,1.9576,0.802,1,1,13,1,1,4,"low"
0.199,2.7225,0.607,1,1,13,1,1,4,"low"
0.177,2.6993,0.823,1,2,13,1,1,4,"low"
0.267,0.7638,0.905,1,0,13,1,1,4,"high"
0.194,2.2426,0.657,0,0,13,1,1,4,"high"
0.243,2.1465,0.623,1,2,13,1,1,4,"low"
0.25,1.6977,0.542,1,1,13,1,1,4,"low"
0.27,2.784,0.915,1,0,13,1,1,4,"high"
0.264,0.6035,0.819,1,2,13,1,1,4,"high"
0.248,-0.1414,0.585,1,2,13,1,1,4,"low"
0.166,0.7916,0.745,1,0,13,1,1,4,"low"
0.158,1.7037,0.881,1,2,13,1,1,4,"low"
0.185,0.4284,0.564,1,1,13,1,1,4,"low"
0.177,2.4111,0.801,0,2,13,1,1,4,"low"
0.173,2.0246,0.692,1,2,13,1,1,4,"low"
0.198,1.1694,0.734,1,0,13,1,1,4,"low"
0.152,0.5473,0.633,1,0,13,1,1,4,"low"
0.167,1.5589,0.748,1,0,13,1,1,4,"low"
0.195,3.2869,0.58,1,1,13,1,1,4,"low"
0.17,1.5178,0.734,1,0,13,1,1,4,"low"
0.168,3.6866,0.661,1,2,13,1,1,4,"low"
0.265,1.6297,0.729,1,1,13,1,1,4,"low"
0.273,1.8511,0.668,1,1,13,1,1,4,"low"
0.175,2.3442,0.805,1,1,13,1,1,4,"low"
0.164,3.1046,0.687,1,2,13,1,1,4,"low"
0.186,0.9255,0.648,1,2,13,1,1,4,"low"
0.169,0.2953,0.664,1,2,13,1,1,4,"high"
0.224,-0.1824,1.092,0,1,13,1,1,4,"low"
0.251,1.5014,0.642,0,1,13,1,1,4,"high"
0.23,1.4936,0.853,0,0,13,1,1,4,"high"
0.161,2.6455,0.676,1,2,13,1,1,4,"low"
0.19,2.2742,0.685,1,1,13,1,1,4,"high"
0.241,0.637,0.774,1,1,13,1,1,4,"low"
0.207,0.078,0.74,1,0,13,1,1,4,"low"
0.229,2.1064,0.982,1,1,13,1,1,4,"low"
0.266,1.9922,0.674,1,0,13,1,1,4,"high"
0.201,2.346,0.756,1,2,13,1,1,4,"high"
0.167,1.6952,0.788,1,1,13,1,1,4,"low"
0.223,0.9005,0.817,1,0,13,1,1,4,"low"
0.234,2.0538,0.854,1,2,13,1,1,4,"low"
0.195,1.0093,0.887,0,1,13,1,1,4,"low"
0.209,1.6667,0.807,1,1,13,1,1,4,"low"
0.191,0.8895,0.68,0,0,13,1,1,4,"high"
0.229,2.7985,0.789,0,1,13,1,1,4,"high"
0.174,2.441,0.787,1,1,13,1,1,4,"low"
0.214,2.3225,0.675,1,2,13,1,1,4,"low"
0.205,2.5164,0.976,1,0,13,1,1,4,"low"
0.264,0.538,0.996,0,0,13,1,1,4,"low"
0.181,2.5582,0.85,1,2,13,1,1,4,"low"
0.17,1.8799,0.52,1,1,13,1,1,4,"low"
0.177,3.0151,0.652,0,2,13,1,1,4,"low"
0.166,3.2071,0.793,0,2,13,1,1,4,"high"
0.247,1.6703,0.901,1,2,13,1,1,4,"high"
0.235,0.7858,0.992,0,2,13,1,1,4,"low"
0.174,3.4287,0.703,0,2,13,1,1,4,"high"
0.228,0.8769,0.79,1,0,13,1,1,4,"low"
0.184,2.5977,0.686,1,2,13,1,1,4,"low"
0.223,2.4536,0.74,1,0,13,1,1,4,"high"
0.25,0.1914,0.569,1,1,13,1,1,4,"low"
0.207,1.9868,0.792,1,2,13,1,1,4,"high"
0.232,0.8281,0.76,0,0,13,1,1,4,"low"
0.271,1.4717,1.061,1,1,13,1,1,4,"high"
0.228,3.1091,0.787,0,0,13,1,1,4,"low"
0.217,3.6451,0.752,1,1,13,1,1,4,"low"
0.247,0.7585,0.809,1,0,13,1,1,4,"low"
0.232,1.295,0.692,1,1,13,1,1,4,"low"
0.237,1.2005,0.794,1,2,13,1,1,4,"low"
0.159,2.4502,0.764,1,1,13,1,1,4,"low"
0.217,2.6699,0.65,1,1,13,1,1,4,"low"
0.236,1.2125,0.672,0,0,13,1,1,4,"high"
0.184,1.2195,0.853,0,1,13,1,1,4,"high"
0.26,1.551,0.765,0,0,13,1,1,4,"high"
0.231,3.7171,0.738,1,2,13,1,1,4,"high"
0.2,2.6628,0.691,1,2,13,1,1,4,"low"
0.196,2.2136,0.716,1,0,13,1,1,4,"high"
0.243,3.0665,0.855,1,2,13,1,1,4,"high"
0.195,1.7327,0.707,1,0,13,1,1,4,"high"
0.164,1.2241,0.822,1,1,13,1,1,4,"low"
0.184,0.9064,0.586,1,2,13,1,1,4,"low"
0.227,2.5726,0.703,1,2,13,1,1,4,"high"
0.206,0.4111,0.591,1,0,13,1,1,4,"low"
0.192,1.3103,0.605,1,0,13,1,1,4,"high"
0.166,1.769,0.821,0,1,13,1,1,4,"high"
0.158,3.2319,0.822,0,1,13,1,1,4,"high"
0.235,3.1812,0.617,1,2,13,1,1,4,"low"
0.19,1.6179,0.643,1,1,13,1,1,4,"low"
0.255,1.0069,0.636,1,2,13,1,1,4,"low"
0.201,1.4522,0.705,1,1,13,1,1,4,"high"
0.221,1.6438,0.76,1,2,13,1,1,4,"low"
0.184,1.7297,0.678,1,1,13,1,1,4,"high"
0.167,2.8882,0.747,1,1,13,1,1,4,"low"
0.214,1.731,0.661,1,1,13,1,1,4,"low"
0.174,2.6874,0.795,1,1,13,1,1,4,"high"
0.199,2.998,0.641,1,1,13,1,1,4,"low"
0.228,1.8329,0.875,1,0,13,1,1,4,"low"
0.221,2.3612,0.888,1,2,13,1,1,4,"low"
0.249,1.2661,0.956,1,2,13,1,1,4,"low"
0.199,0.9499,0.968,1,0,13,1,1,4,"low"
0.222,2.2295,0.812,1,0,13,1,1,4,"low"
0.211,1.4128,0.757,0,0,13,1,1,4,"high"
0.212,3.2792,0.716,1,1,13,1,1,4,"high"
0.23,0.8619,1.003,1,2,13,1,1,4,"high"
0.176,1.9906,1.079,1,1,13,1,1,4,"low"
0.181,0.7531,0.84,1,2,13,1,1,4,"high"
0.204,2.3491,0.616,1,0,13,1,1,4,"low"
0.165,0.9497,0.853,1,1,13,1,1,4,"low"
0.176,1.3376,0.624,1,1,13,1,1,4,"low"
0.2,1.3877,0.776,1,2,13,1,1,4,"low"
0.247,1.4762,0.871,1,1,13,1,1,4,"low"
0.221,0.8617,0.912,1,2,13,1,1,4,"high"
0.174,4.2604,0.94,1,1,13,1,1,4,"low"
0.242,2.6431,0.977,0,0,13,1,1,4,"low"
0.243,1.4236,1.065,0,0,13,1,1,4,"high"
0.159,3.0813,1.06,1,1,13,1,1,4,"high"
0.188,2.1679,0.77,1,2,13,1,1,4,"high"
0.231,0.507,0.718,0,0,13,1,1,4,"high"
0.219,1.9164,0.825,1,0,13,1,1,4,"low"
0.203,2.4165,0.913,0,0,13,1,1,4,"high"
0.175,4.3463,0.773,1,2,13,1,1,4,"low"
0.222,4.3645,1.01,1,0,13,1,1,4,"high"
0.217,1.996,0.773,0,0,13,1,1,4,"high"
0.199,0.6044,0.813,0,0,13,1,1,4,"high"
0.239,0.9174,0.87,1,2,13,1,1,4,"high"
0.248,2.4814,0.936,1,1,13,1,1,4,"low"
0.228,0.8829,0.942,1,1,13,1,1,4,"low"
0.202,2.6045,1.09,1,2,13,1,1,4,"low"
0.203,1.4956,0.994,1,1,13,1,1,4,"high"
0.19,3.8966,1.155,1,2,13,1,1,4,"low"
0.215,1.3079,1.065,1,0,13,1,1,4,"low"
0.188,2.0736,1.045,1,1,13,1,1,4,"low"
0.254,0.7856,0.622,1,1,13,1,1,4,"low"
0.187,3.3798,0.661,1,2,13,1,1,4,"high"
0.165,0.8104,0.829,0,0,13,1,1,4,"high"
0.179,1.507,0.842,0,2,13,1,1,4,"high"
0.203,3.0202,0.741,1,2,13,1,1,4,"low"
0.235,1.8124,0.987,0,0,14,1,2,4,"high"
0.215,2.0672,0.748,1,1,14,1,2,4,"high"
0.197,2.3826,1.027,0,0,14,1,2,4,"high"
0.175,2.3108,1.119,1,2,14,1,2,4,"low"
0.185,0.3127,0.698,1,1,14,1,2,4,"low"
0.175,1.9189,1.056,1,2,14,1,2,4,"high"
0.17,1.3997,0.613,1,2,14,1,2,4,"low"
0.221,0.6156,0.589,0,1,14,1,2,4,"high"
0.188,1.411,0.782,1,0,14,1,2,4,"low"
0.171,0.7805,0.626,1,1,14,1,2,4,"low"
0.167,2.9661,0.635,0,1,14,1,2,4,"low"
0.221,0.7188,0.897,1,0,14,1,2,4,"high"
0.179,0.8088,1.186,1,0,14,1,2,4,"low"
0.159,1.3797,0.695,1,2,14,1,2,4,"high"
0.158,2.4907,0.769,1,0,14,1,2,4,"low"
0.168,-0.0223,0.727,0,1,14,1,2,4,"high"
0.257,0.0049,0.715,1,0,14,1,2,4,"high"
0.157,0.74,0.699,0,1,14,1,2,4,"high"
0.174,1.7419,0.564,1,2,14,1,2,4,"low"
0.178,1.4609,0.715,0,2,14,1,2,4,"low"
0.16,1.4088,0.504,1,2,14,1,2,4,"high"
0.179,1.1671,0.852,1,2,14,1,2,4,"low"
0.153,0.8559,0.685,1,1,14,1,2,4,"low"
0.164,0.7235,0.528,1,2,14,1,2,4,"low"
0.191,1.2291,0.639,1,0,14,1,2,4,"low"
0.26,1.1712,0.889,1,0,14,1,2,4,"high"
0.159,1.2327,0.702,0,2,14,1,2,4,"low"
0.169,1.135,0.608,1,1,14,1,2,4,"low"
0.204,1.5767,0.564,1,0,14,1,2,4,"low"
0.235,1.5886,0.851,0,0,14,1,2,4,"high"
0.183,0.9338,0.658,1,2,14,1,2,4,"low"
0.257,1.1495,0.843,0,0,14,1,2,4,"low"
0.223,0.8669,0.621,1,2,14,1,2,4,"low"
0.207,1.913,0.945,0,2,14,1,2,4,"high"
0.271,0.7809,0.662,0,1,14,1,2,4,"high"
0.151,1.0945,0.718,1,0,14,1,2,4,"low"
0.176,0.5378,0.668,1,1,14,1,2,4,"low"
0.242,0.8308,0.737,1,0,14,1,2,4,"low"
0.168,1.3227,0.637,1,2,14,1,2,4,"low"
0.202,1.3791,0.829,0,0,14,1,2,4,"high"
0.207,1.8132,1.08,1,0,14,1,2,4,"high"
0.171,0.7996,0.617,1,2,14,1,2,4,"low"
0.182,2.7217,0.934,1,1,14,1,2,4,"low"
0.163,1.248,0.692,0,2,14,1,2,4,"high"
0.191,2.9131,0.769,0,0,14,1,2,4,"high"
0.167,-0.3635,0.737,1,1,14,1,2,4,"low"
0.167,0.2957,0.609,1,0,14,1,2,4,"low"
0.249,0.2769,0.69,0,0,14,1,2,4,"low"
0.169,-0.2889,0.838,1,2,14,1,2,4,"low"
0.214,2.129,0.807,0,0,14,1,2,4,"high"
0.203,2.2994,0.837,1,0,14,1,2,4,"high"
0.19,1.9254,0.795,1,0,14,1,2,4,"low"
0.172,2.1109,0.8,1,1,14,1,2,4,"low"
0.175,0.2091,1.086,1,2,14,1,2,4,"high"
0.175,1.7102,0.667,1,2,14,1,2,4,"low"
0.159,1.3942,0.55,1,2,14,1,2,4,"high"
0.159,1.3037,0.518,1,2,14,1,2,4,"low"
0.159,1.2906,0.689,1,2,14,1,2,4,"low"
0.16,1.4684,1.068,0,2,14,1,2,4,"high"
0.167,1.5767,0.699,0,1,14,1,2,4,"high"
0.159,-0.4432,0.676,1,1,14,1,2,4,"high"
0.158,1.0572,0.822,0,1,14,1,2,4,"high"
0.204,2.8397,0.784,1,0,14,1,2,4,"high"
0.193,0.7478,0.914,1,0,14,1,2,4,"high"
0.166,1.3681,0.61,1,2,14,1,2,4,"low"
0.165,3.3968,0.677,1,1,14,1,2,4,"low"
0.245,1.5977,0.8,1,0,14,1,2,4,"low"
0.17,1.7054,1.28,1,2,14,1,2,4,"low"
0.17,1.2308,0.622,1,1,14,1,2,4,"low"
0.178,2.0948,0.916,0,2,14,1,2,4,"high"
0.206,1.1235,0.669,1,0,14,1,2,4,"high"
0.16,2.051,0.662,1,1,14,1,2,4,"low"
0.189,0.9439,0.698,1,2,14,1,2,4,"low"
0.185,1.231,0.851,1,0,14,1,2,4,"high"
0.174,2.8252,0.763,0,0,14,1,2,4,"high"
0.152,1.2515,0.758,1,1,14,1,2,4,"low"
0.166,0.7737,0.794,0,2,14,1,2,4,"high"
0.209,2.051,1.131,0,1,14,1,2,4,"low"
0.172,1.0074,0.739,1,2,14,1,2,4,"low"
0.185,0.2626,1.035,0,0,14,1,2,4,"low"
0.16,1.8258,0.96,0,1,14,1,2,4,"high"
0.192,-0.2803,0.979,1,0,14,1,2,4,"low"
0.179,2.2139,0.825,0,2,14,1,2,4,"high"
0.177,1.8544,0.726,0,1,14,1,2,4,"high"
0.157,-0.074,0.726,1,1,14,1,2,4,"high"
0.228,1.8633,0.689,1,0,14,1,2,4,"high"
0.155,1.5121,0.63,1,1,14,1,2,4,"high"
0.216,1.1436,0.85,1,0,14,1,2,4,"low"
0.16,1.9942,0.919,0,0,14,1,2,4,"high"
0.166,1.7572,0.598,1,1,14,1,2,4,"low"
0.175,0.3952,0.726,1,2,14,1,2,4,"low"
0.153,2.1543,0.793,1,1,14,1,2,4,"low"
0.179,2.6636,0.941,0,0,14,1,2,4,"high"
0.17,0.9051,0.77,1,2,14,1,2,4,"low"
0.166,1.4926,0.807,1,2,14,1,2,4,"low"
0.203,2.3289,0.927,1,0,14,1,2,4,"low"
0.212,1.4776,0.759,1,2,14,1,2,4,"high"
0.202,1.1883,0.687,0,0,14,1,2,4,"high"
0.22,0.9738,0.625,1,0,14,1,2,4,"low"
0.159,2.2288,0.531,0,1,14,1,2,4,"high"
0.196,0.9981,0.769,1,2,14,1,2,4,"low"
0.208,2.448,0.73,1,0,14,1,2,4,"low"
0.21,0.022,0.619,1,1,14,1,2,4,"high"
0.159,2.9225,0.763,0,1,14,1,2,4,"high"
0.183,2.122,0.69,0,1,14,1,2,4,"high"
0.171,1.524,0.822,1,2,14,1,2,4,"high"
0.227,2.196,0.837,0,1,14,1,2,4,"high"
0.156,0.4144,0.99,0,1,14,1,2,4,"high"
0.174,1.5905,0.675,1,0,14,1,2,4,"low"
0.155,0.6695,0.574,1,2,14,1,2,4,"low"
0.161,1.0737,0.79,1,2,14,1,2,4,"low"
0.207,1.3754,0.752,0,1,14,1,2,4,"high"
0.184,1.6572,0.616,1,1,14,1,2,4,"low"
0.151,0.271,0.594,1,1,14,1,2,4,"low"
0.166,1.2457,0.746,1,1,14,1,2,4,"low"
0.184,-0.0364,0.889,1,0,14,1,2,4,"low"
0.171,1.6222,0.941,1,2,14,1,2,4,"low"
0.214,0.3461,0.719,1,0,14,1,2,4,"high"
0.242,1.0367,0.781,0,0,14,1,2,4,"high"
0.196,2.4159,0.713,0,0,14,1,2,4,"high"
0.173,1.0749,0.601,1,2,14,1,2,4,"low"
0.158,1.1333,0.783,1,2,14,1,2,4,"low"
0.216,1.4575,0.721,0,0,14,1,2,4,"low"
0.196,1.3367,0.705,1,0,14,1,2,4,"low"
0.172,2.1952,0.724,1,0,14,1,2,4,"low"
0.156,1.327,0.733,1,1,14,1,2,4,"low"
0.164,2.4592,0.91,1,0,14,1,2,4,"high"
0.156,1.8845,0.738,1,2,14,1,2,4,"low"
0.228,0.2783,0.751,1,0,14,1,2,4,"high"
0.191,1.5143,0.679,1,0,14,1,2,4,"low"
0.177,1.3938,0.594,1,1,14,1,2,4,"high"
0.251,0.7078,0.799,0,1,14,1,2,4,"high"
0.206,2.1258,0.849,0,0,14,1,2,4,"high"
0.158,0.7461,0.854,1,2,14,1,2,4,"high"
0.221,2.0941,0.885,1,0,14,1,2,4,"low"
0.162,1.1851,0.912,1,2,14,1,2,4,"low"
0.175,1.1137,0.857,1,1,14,1,2,4,"low"
0.174,0.7376,0.843,1,2,14,1,2,4,"low"
0.179,0.0439,0.609,1,1,14,1,2,4,"high"
0.153,0.7636,0.978,1,1,14,1,2,4,"low"
0.195,0.8865,0.699,1,0,14,1,2,4,"low"
0.183,1.7778,0.62,1,2,14,1,2,4,"low"
0.159,1.1413,0.757,1,1,14,1,2,4,"low"
0.202,2.1687,0.904,0,0,14,1,2,4,"high"
0.197,1.2654,0.791,0,2,14,1,2,4,"high"
0.244,0.1587,0.688,1,0,14,1,2,4,"low"
0.195,1.6675,0.744,1,1,14,1,2,4,"low"
0.238,1.7634,0.875,0,0,14,1,2,4,"low"
0.229,2.2166,0.676,1,0,14,1,2,4,"low"
0.157,0.9393,0.749,1,2,14,1,2,4,"low"
0.194,2.1158,0.755,0,0,14,1,2,4,"high"
0.273,2.0291,1.059,1,0,14,1,2,4,"low"
0.158,1.1574,0.951,1,2,14,1,2,4,"high"
0.25,2.1607,0.872,1,1,14,1,2,4,"low"
0.177,1.7075,0.699,1,2,14,1,2,4,"low"
0.171,0.7846,0.884,1,2,14,1,2,4,"high"
0.157,2.0025,0.858,0,1,14,1,2,4,"high"
0.161,0.899,1.083,0,2,14,1,2,4,"low"
0.224,0.3701,0.854,1,2,14,1,2,4,"high"
0.248,1.4365,0.822,1,1,14,1,2,4,"low"
0.194,0.9342,0.888,0,0,14,1,2,4,"low"
0.16,0.2494,0.785,1,2,14,1,2,4,"low"
0.17,1.1674,1.113,0,2,14,1,2,4,"high"
0.174,0.6537,0.778,1,0,14,1,2,4,"low"
0.178,1.6942,1.058,0,0,14,1,2,4,"high"
0.159,1.1551,0.901,1,2,14,1,2,4,"low"
0.175,0.01,0.656,1,1,14,1,2,4,"low"
0.181,0.8652,0.782,1,1,14,1,2,4,"low"
0.207,2.8243,0.747,1,0,14,1,2,4,"low"
0.259,0.8612,0.677,1,2,14,1,2,4,"high"
0.198,1.797,0.687,1,0,14,1,2,4,"low"
0.161,1.0172,0.829,1,2,14,1,2,4,"low"
0.203,1.6768,0.821,1,0,14,1,2,4,"high"
0.156,1.3003,0.896,1,2,14,1,2,4,"low"
0.203,0.2525,0.866,0,0,14,1,2,4,"low"
0.169,1.7781,0.973,1,2,14,1,2,4,"low"
0.18,1.7465,0.761,0,1,14,1,2,4,"low"
0.192,1.2194,0.687,1,2,14,1,2,4,"low"
0.164,1.7388,0.886,1,2,14,1,2,4,"low"
0.171,2.391,0.559,0,0,14,1,2,4,"high"
0.193,1.7326,0.737,0,0,14,1,2,4,"high"
0.157,1.936,0.877,1,2,14,1,2,4,"high"
0.161,0.7122,0.608,1,2,14,1,2,4,"low"
0.217,2.0117,0.993,1,0,14,1,2,4,"low"
0.233,1.8163,0.673,1,1,14,1,2,4,"low"
0.199,1.7045,0.731,0,0,14,1,2,4,"high"
0.181,1.5518,0.677,1,1,14,1,2,4,"low"
0.185,0.9578,0.84,1,2,14,1,2,4,"low"
0.167,1.0378,0.763,0,2,14,1,2,4,"high"
0.191,2.4948,0.939,1,1,14,1,2,4,"high"
0.171,1.1581,0.845,1,0,14,1,2,4,"high"
0.162,2.5049,0.717,1,1,14,1,2,4,"low"
0.256,1.8774,0.752,1,0,14,1,2,4,"high"
0.152,1.2069,0.917,1,1,14,1,2,4,"low"
0.234,1.2511,0.921,1,1,14,1,2,4,"low"
0.172,0.552,0.839,1,1,14,1,2,4,"low"
0.203,0.8777,0.682,1,0,14,1,2,4,"high"
0.223,0.9434,0.675,1,0,14,1,2,4,"high"
0.164,1.3835,0.688,0,1,14,1,2,4,"high"
0.174,1.3942,0.682,1,1,14,1,2,4,"low"
0.259,0.688,0.728,0,0,14,1,2,4,"low"
0.189,1.7219,0.832,0,0,14,1,2,4,"low"
0.151,0.9597,0.684,1,1,14,1,2,4,"low"
0.166,0.755,0.728,1,1,14,1,2,4,"high"
0.169,1.864,1.226,0,2,14,1,2,4,"high"
0.197,0.7036,0.735,0,0,14,1,2,4,"high"
0.169,1.1591,0.923,1,2,14,1,2,4,"high"
0.175,0.9153,0.974,0,2,14,1,2,4,"high"
0.156,1.7946,0.759,0,2,14,1,2,4,"low"
0.182,-0.4795,0.624,1,0,14,1,2,4,"low"
0.207,1.7511,0.699,0,0,14,1,2,4,"high"
0.154,2.2208,0.558,1,0,14,1,2,4,"low"
0.179,1.6172,0.637,1,1,14,1,2,4,"low"
0.183,0.7609,0.75,1,0,14,1,2,4,"high"
0.182,1.4334,1.071,1,2,14,1,2,4,"low"
0.163,1.0157,0.823,1,1,14,1,2,4,"high"
0.16,-0.4499,0.777,1,2,14,1,2,4,"low"
0.173,1.041,0.957,1,2,14,1,2,4,"high"
0.175,1.7417,0.657,1,2,14,1,2,4,"low"
0.187,0.4405,0.772,0,0,14,1,2,4,"high"
0.203,1.289,0.718,0,1,14,1,2,4,"high"
0.233,0.6017,0.902,1,1,14,1,2,4,"high"
0.232,0.3285,1.033,1,1,14,1,2,4,"low"
0.2,1.9312,0.843,0,0,14,1,2,4,"high"
0.195,1.2948,0.784,0,2,14,1,2,4,"low"
0.188,2.4374,1.087,1,0,14,1,2,4,"low"
0.166,1.1455,0.689,1,2,14,1,2,4,"low"
0.19,1.1398,0.996,1,1,14,1,2,4,"low"
0.232,2.2184,0.83,1,0,14,1,2,4,"low"
0.172,1.0319,0.921,1,1,14,1,2,4,"low"
0.18,2.0075,0.954,1,2,14,1,2,4,"low"
0.235,1.4527,1.263,1,2,14,1,2,4,"low"
0.182,1.778,1.074,1,0,14,1,2,4,"high"
0.188,2.8598,0.671,1,0,14,1,2,4,"low"
0.181,1.4689,0.815,0,2,14,1,2,4,"high"
0.19,2.1465,0.897,1,0,14,1,2,4,"low"
0.196,2.1929,0.958,1,0,14,1,2,4,"low"
0.162,1.7466,0.71,1,1,14,1,2,4,"low"
0.158,1.336,0.628,1,1,14,1,2,4,"low"
0.207,1.3762,0.919,1,0,14,1,2,4,"low"
0.256,1.8999,0.772,1,0,14,1,2,4,"low"
0.17,1.7935,0.701,1,1,14,1,2,4,"low"
0.163,1.3813,0.756,0,2,14,1,2,4,"high"
0.19,1.6925,0.829,1,2,14,1,2,4,"low"
0.172,1.2609,1.186,1,2,14,1,2,4,"high"
0.264,1.3865,1.059,1,0,14,1,2,4,"high"
0.157,0.8696,0.825,1,2,14,1,2,4,"low"
0.161,0.1399,1.141,1,2,14,1,2,4,"low"
0.198,1.0753,0.877,1,0,14,1,2,4,"low"
0.162,1.6837,0.843,1,2,14,1,2,4,"high"
0.255,-0.0652,0.687,1,0,14,1,2,4,"low"
0.183,0.2923,0.728,1,0,14,1,2,4,"low"
0.192,0.5267,0.647,0,2,14,1,2,4,"high"
0.165,1.3518,1.173,0,2,14,1,2,4,"high"
0.162,0.795,0.494,0,1,14,1,2,4,"high"
0.171,1.9528,0.488,1,1,14,1,2,4,"low"
0.172,0.6885,0.565,0,1,14,1,2,4,"low"
0.182,1.3646,0.656,1,1,14,1,2,4,"low"
0.161,0.1896,0.613,1,2,14,1,2,4,"low"
0.253,0.9371,0.628,1,0,14,1,2,4,"low"
0.205,1.5446,0.71,1,2,14,1,2,4,"high"
0.265,0.3614,1.165,0,2,14,1,2,4,"high"
0.185,3.4003,0.53,0,1,14,1,2,4,"high"
0.154,0.5354,0.895,0,2,14,1,2,4,"high"
0.183,1.1803,0.508,1,1,14,1,2,4,"high"
0.184,0.8464,0.596,0,1,14,1,2,4,"low"
0.273,2.7837,0.685,1,1,14,1,2,4,"high"
0.239,0.3669,0.662,1,0,14,1,2,4,"low"
0.18,1.0863,0.605,1,1,14,1,2,4,"low"
0.158,1.7434,0.458,1,1,14,1,2,4,"high"
0.256,1.1193,0.711,1,0,14,1,2,4,"low"
0.168,1.1808,0.52,0,1,14,1,2,4,"high"
0.214,2.2608,0.708,1,0,14,1,2,4,"low"
0.181,0.2868,1.182,1,2,15,1,1,5,"low"
0.182,0.8126,0.559,1,2,15,1,1,5,"low"
0.174,1.4541,0.716,1,2,15,1,1,5,"high"
0.258,1.465,1.045,0,0,15,1,1,5,"low"
0.211,1.8912,1.279,1,0,15,1,1,5,"high"
0.172,0.8641,1.088,0,1,15,1,1,5,"low"
0.156,0.9415,1.605,0,2,15,1,1,5,"high"
0.179,1.5851,0.586,1,1,15,1,1,5,"low"
0.235,1.4981,0.937,1,0,15,1,1,5,"low"
0.265,1.0411,0.954,0,2,15,1,1,5,"high"
0.185,1.9563,1.265,0,1,15,1,1,5,"high"
0.161,2.0758,0.638,1,1,15,1,1,5,"low"
0.176,1.5948,0.498,1,1,15,1,1,5,"high"
0.177,1.1335,0.682,0,0,15,1,1,5,"high"
0.199,1.167,0.838,1,0,15,1,1,5,"low"
0.183,0.3525,1.006,0,1,15,1,1,5,"low"
0.156,1.247,0.997,1,2,15,1,1,5,"low"
0.16,1.4055,0.783,0,1,15,1,1,5,"high"
0.247,0.6812,0.947,1,0,15,1,1,5,"low"
0.16,1.0806,0.427,0,1,15,1,1,5,"high"
0.161,0.0937,1.239,1,0,15,1,1,5,"low"
0.156,0.9054,0.696,1,2,15,1,1,5,"low"
0.267,0.6217,0.769,1,0,15,1,1,5,"high"
0.213,1.3043,1.049,1,1,15,1,1,5,"low"
0.166,0.5217,0.853,0,0,15,1,1,5,"high"
0.155,0.9044,1.175,1,2,15,1,1,5,"low"
0.231,0.7576,0.618,1,1,15,1,1,5,"low"
0.175,1.0147,0.801,1,2,15,1,1,5,"low"
0.176,2.1249,1.285,0,1,15,1,1,5,"high"
0.164,0.716,0.579,1,1,15,1,1,5,"low"
0.205,1.0672,0.465,1,1,15,1,1,5,"low"
0.238,1.6125,0.731,1,0,15,1,1,5,"low"
0.154,1.3476,0.726,1,2,15,1,1,5,"low"
0.268,1.5786,0.651,1,0,15,1,1,5,"high"
0.256,0.6515,0.822,1,0,15,1,1,5,"low"
0.227,1.2761,0.773,1,1,15,1,1,5,"low"
0.164,1.215,0.487,1,2,15,1,1,5,"low"
0.154,1.0673,0.529,1,2,15,1,1,5,"low"
0.172,0.6744,0.542,1,1,15,1,1,5,"low"
0.244,0.1406,0.592,1,0,15,1,1,5,"low"
0.228,2.1051,0.675,1,0,15,1,1,5,"low"
0.152,0.6007,0.456,1,2,15,1,1,5,"high"
0.162,1.0747,0.437,0,1,15,1,1,5,"high"
0.161,1.0695,0.486,1,2,15,1,1,5,"low"
0.163,0.6652,0.491,0,2,15,1,1,5,"high"
0.202,0.6156,0.824,1,0,15,1,1,5,"low"
0.221,0.7661,0.527,0,1,15,1,1,5,"high"
0.22,0.9445,0.859,0,2,15,1,1,5,"high"
0.267,1.548,0.591,1,0,15,1,1,5,"low"
0.184,1.8717,0.56,1,1,15,1,1,5,"low"
0.163,1.5709,0.537,1,1,15,1,1,5,"high"
0.187,0.6683,0.492,1,0,15,1,1,5,"low"
0.236,1.5522,0.972,1,1,15,1,1,5,"low"
0.192,1.093,0.896,1,1,15,1,1,5,"low"
0.169,2.3139,0.447,1,1,15,1,1,5,"low"
0.226,2.8538,0.671,1,0,15,1,1,5,"low"
0.173,0.5553,0.918,1,0,15,1,1,5,"low"
0.214,1.095,0.584,1,2,15,1,1,5,"low"
0.155,1.0382,0.798,0,2,15,1,1,5,"high"
0.235,2.2469,0.97,1,0,15,1,1,5,"high"
0.163,0.7714,1.308,0,0,15,1,1,5,"low"
0.153,0.9198,0.521,1,2,15,1,1,5,"low"
0.236,1.8561,0.519,1,0,15,1,1,5,"high"
0.188,0.6436,0.522,0,1,15,1,1,5,"high"
0.166,1.231,0.426,0,1,15,1,1,5,"high"
0.172,1.1021,0.626,1,1,15,1,1,5,"low"
0.157,0.5357,0.75,1,1,15,1,1,5,"low"
0.203,0.9421,0.491,1,1,15,1,1,5,"low"
0.182,0.4715,0.75,0,1,15,1,1,5,"high"
0.163,2.113,0.937,0,1,15,1,1,5,"high"
